Codigo,Codigo_Fabricante,Descripcion,Rubro,Marca,Stock,Precio_Original_USD,Categoria,Precio_Final_USD,Ganancia_Unitaria_USD,Margen_Porcentaje
19769,T544220,Tinta p/Epson L3150/L3110/L5190/5190/3150/3110 -65ml -cyan -Epson T544 (T544220),Tintas Originales Para Recarga,Epson,Si,15.73,3,22.02,6.29,40.0
19770,T544320,Tinta p/Epson L3150/L3110/L5190/5190/3150/3110 -65ml -magenta -Epson T544 (T544320),Tintas Originales Para Recarga,Epson,Si,16.13,3,22.58,6.45,40.0
19771,T544420,Tinta p/Epson L3150/L3110/L5190/5190/3150/3110 -65ml -yellow -Epson T544 (T544420),Tintas Originales Para Recarga,Epson,Si,15.96,3,22.34,6.38,40.0
20479,T504120,Tinta p/Epson L4150/4160/6161/6171/6191 -127ml -black -Epson (T504120),Tintas Originales Para Recarga,Epson,Si,22.66,3,31.72,9.06,40.0
20607,T504220,Tinta p/Epson L4150/4160/6161/6171/6191 -70ml -cyan -Epson (T504220),Tintas Originales Para Recarga,Epson,Si,15.46,3,21.64,6.18,40.0
20478,T504320,Tinta p/Epson L4150/4160/6161/6171/6191 -70ml -magenta -Epson (T504320),Tintas Originales Para Recarga,Epson,Si,14.56,3,20.38,5.82,40.0
20475,T504420,Tinta p/Epson L4150/4160/6161/6171/6191 -70ml -yellow -Epson (T504420),Tintas Originales Para Recarga,Epson,Si,14.54,3,20.36,5.82,40.0
18685,GN-EPT504B,Tinta p/Epson L4150/4160/6161/6191 -140ml -black -Gneiss (GN-EPT504B),Tinta Alternativa Para Recarga,Gneiss,Si,6.38,2,10.59,4.21,66.0
18686,GN-EPT504C,Tinta p/Epson L4150/4160/6161/6191 -70ml -cyan -Gneiss (GN-EPT504C),Tinta Alternativa Para Recarga,Gneiss,Si,2.07,1,4.14,2.07,100.0
18687,GN-EPT504M,Tinta p/Epson L4150/4160/6161/6191 -70ml -magenta -Gneiss (GN-EPT504M),Tinta Alternativa Para Recarga,Gneiss,Si,2.07,1,4.14,2.07,100.0
18688,GN-EPT504Y,Tinta p/Epson L4150/4160/6161/6191 -70ml -yellow -Gneiss (GN-EPT504Y),Tinta Alternativa Para Recarga,Gneiss,Si,2.07,1,4.14,2.07,100.0
22997,GN-EPT554B,Tinta p/Epson L8180/8160 -70ml -T554 -pigmentada -black -Gneiss (GN-EPT554B),Tinta Alternativa Para Recarga,Gneiss,Si,2.20,1,4.40,2.20,100.0
22998,GN-EPT555B,Tinta p/Epson L8180/8160 -70ml -T555 -fotografica -black -Gneiss (GN-EPT555B),Tinta Alternativa Para Recarga,Gneiss,Si,1.22,1,2.44,1.22,100.0
22999,GN-EPT555C,Tinta p/Epson L8180/8160 -70ml -T555 -fotografica -cyan -Gneiss (GN-EPT555C),Tinta Alternativa Para Recarga,Gneiss,Si,1.22,1,2.44,1.22,100.0
23000,GN-EPT555G,Tinta p/Epson L8180/8160 -70ml -T555 -fotografica -grey -Gneiss (GN-EPT555G),Tinta Alternativa Para Recarga,Gneiss,Si,1.28,1,2.56,1.28,100.0
23001,GN-EPT555M,Tinta p/Epson L8180/8160 -70ml -T555 -fotografica -magenta -Gneiss (GN-EPT555M),Tinta Alternativa Para Recarga,Gneiss,Si,1.22,1,2.44,1.22,100.0
23002,GN-EPT555Y,Tinta p/Epson L8180/8160 -70ml -T555 -fotografica -yellow -Gneiss (GN-EPT555Y),Tinta Alternativa Para Recarga,Gneiss,Si,1.22,1,2.44,1.22,100.0
22559,GN-HGT51B,Tinta p/HP DeskJet GT 5800/Ink Tank 100/300/400/Smart Tank 400/500/600/700/6000/7000 -90ml -black -Gneiss (GN-HGT51B),Tinta Alternativa Para Recarga,Gneiss,Si,1.52,1,3.04,1.52,100.0
22560,GN-HGT52C,Tinta p/HP DeskJet GT 5800/Ink Tank 100/300/400/Smart Tank 400/500/600/700/6000/7000 -90ml -cyan -Gneiss (GN-HGT52C),Tinta Alternativa Para Recarga,Gneiss,Si,1.54,1,3.08,1.54,100.0
22561,GN-HGT52M,Tinta p/HP DeskJet GT 5800/Ink Tank 100/300/400/Smart Tank 400/500/600/700/6000/7000 -90ml -magenta -Gneiss (GN-HGT52M),Tinta Alternativa Para Recarga,Gneiss,Si,1.55,1,3.10,1.55,100.0
22562,GN-HGT52Y,Tinta p/HP DeskJet GT 5800/Ink Tank 100/300/400/Smart Tank 400/500/600/700/6000/7000 -90ml -yellow -Gneiss (GN-HGT52Y),Tinta Alternativa Para Recarga,Gneiss,Si,1.54,1,3.08,1.54,100.0
17092,M0H54AL,Tinta p/HP Deskjet GT 5810/5820 -70ml -cyan -HP GT52 (M0H54AL),Tintas Originales Para Recarga,Hewlett Packard,Si,9.79,2,16.25,6.46,66.0
17093,M0H55AL,Tinta p/HP Deskjet GT 5810/5820 -70ml -magenta -HP GT52 (M0H55AL),Tintas Originales Para Recarga,Hewlett Packard,Si,12.04,2,19.99,7.95,66.0
17094,M0H56AL,Tinta p/HP Deskjet GT 5810/5820 -70ml -yellow -HP GT52 (M0H56AL),Tintas Originales Para Recarga,Hewlett Packard,Si,11.99,2,19.90,7.91,66.0
19255,1VV22AL,Tinta p/HP Smart Tank 510/Plus 550/610 -90ml -GT53 sustituye GT51/GT51xl -black -HP (1VV22AL),Tintas Originales Para Recarga,Hewlett Packard,Si,11.85,2,19.67,7.82,66.0
23978,TEX-08RGB-A3,Tira LED 5m -96 LED/m -10W/m -12V -RGB neon -IP67 -Demasled (TEX-08RGB-A3),Iluminacion,Demasled,Si,18.82,3,26.35,7.53,40.0
18071,GN-TOTN1060,Toner p/Brother HL-1110/1112/DCP1512/MFC1810/MFC1815 -TN-1060 -1500 copias -black -Gneiss (GN-TOTN1060),Toner Alternativo,Gneiss,Si,2.99,1,5.98,2.99,100.0
16352,GN-TOTN660,Toner p/Brother HL-2320/HL-2360DW/L2540DW/L2720DW -TN-660 -1200 copias -black -Gneiss (GN-TOTN660),Toner Alternativo,Gneiss,Si,4.85,1,9.70,4.85,100.0
20841,GN-TOTN450U,Toner p/Brother HL2130/HL2220/2230/2240/2250/2270/MFC7360/7460/7860/DCP7060/7065 -2600 copias -black -Gneiss (GN-TOTN450U),Toner Alternativo,Gneiss,Si,6.05,1,12.10,6.05,100.0
23843,GN-TOW1510A,Toner p/HP 4003w / 4003dw / 4003dn/MFP / 4103fdw / 4103fdn -w1510A -black -Gneiss (GN-TOW1510A),Toner Alternativo,Gneiss,Si,39.16,4,46.99,7.83,20.0
23768,GN-TOW1510ASC,Toner p/HP 4003w / 4003dw / 4003dn/MFP / 4103fdw / 4103fdn -w1510A -sin chip -black -Gneiss (GN-TOW1510ASC),Toner Alternativo,Gneiss,Si,13.47,2,22.36,8.89,66.0
8089,GN-TO285U,Toner p/HP CE285A/CB435A/CB436A -2000 copias -Gneiss (GN-TO285U),Toner Alternativo,Gneiss,Si,4.78,1,9.56,4.78,100.0
15485,GN-TOCB541U/321/211,Toner p/HP Color LaserJet Pro CM1415/P1525nw/CM1312NFI/MFP CP1215/CP1515/MFP CP1210 -CB540A/CE320A -1400 copias -cyan -Gneiss (GN-TOCB541U/321/211),Toner Alternativo,Gneiss,Si,10.45,2,17.35,6.90,66.0
15487,GN-TOCB543U/323/213,Toner p/HP Color LaserJet Pro CM1415/P1525nw/CM1312NFI/MFP CP1215/CP1515/MFP CP1210 -CB540A/CE320A -1400 copias -magenta -Gneiss (GN-TOCB543U/323/213),Toner Alternativo,Gneiss,Si,10.45,2,17.35,6.90,66.0
15486,GN-TOCB542U/322/212,Toner p/HP Color LaserJet Pro CM1415/P1525nw/CM1312NFI/MFP CP1215/CP1515/MFP CP1210 -CB540A/CE320A -1400 copias -yellow -Gneiss (GN-TOCB542U/322/212),Toner Alternativo,Gneiss,Si,11.39,2,18.91,7.52,66.0
15484,GN-TOCB540U/320/210,Toner p/HP Color LaserJet Pro CM1415/P1525nw/CM1312NFI/MFP CP1215/CP1515/MFP CP1210 -CB540A/CE320A -2200 copias -black -Gneiss (GN-TOCB540U/320/210),Toner Alternativo,Gneiss,Si,10.13,2,16.82,6.69,66.0
22629,GN-TOW2310ASC,Toner p/HP Color LaserJet Pro M155/M182/M183-w2310A -sin chip -black -Gneiss (GN-TOW2310ASC),Toner Alternativo,Gneiss,Si,10.08,2,16.73,6.65,66.0
22630,GN-TOW2311ASC,Toner p/HP Color LaserJet Pro M155/M182/M183-w2310A -sin chip -cyan -Gneiss (GN-TOW2311ASC),Toner Alternativo,Gneiss,Si,9.14,2,15.17,6.03,66.0
22632,GN-TOW2313ASC,Toner p/HP Color LaserJet Pro M155/M182/M183-w2310A -sin chip -magenta -Gneiss (GN-TOW2313ASC),Toner Alternativo,Gneiss,Si,9.14,2,15.17,6.03,66.0
22301,GN-TOW2020ASC,Toner p/HP Color LaserJet Pro MFP M479/M454 -w2020A -sin chip -black -Gneiss (GN-TOW2020ASC),Toner Alternativo,Gneiss,Si,9.93,2,16.48,6.55,66.0
22302,GN-TOW2021ASC,Toner p/HP Color LaserJet Pro MFP M479/M454 -w2021A -sin chip -cyan -Gneiss (GN-TOW2021ASC),Toner Alternativo,Gneiss,Si,10.71,2,17.78,7.07,66.0
22303,GN-TOW2022ASC,Toner p/HP Color LaserJet Pro MFP M479/M454 -w2022A -sin chip -yellow -Gneiss (GN-TOW2022ASC),Toner Alternativo,Gneiss,Si,10.71,2,17.78,7.07,66.0
22304,GN-TOW2023ASC,Toner p/HP Color LaserJet Pro MFP M479/M454 -w2023A -sin chip -magenta -Gneiss (GN-TOW2023ASC),Toner Alternativo,Gneiss,Si,10.71,2,17.78,7.07,66.0
21739,GN-TOW1105A,Toner p/HP LaserJet 107A/107W/MFP 135A/135W/137FNW -w1105A -c/chip -black -Gneiss (GN-TOW1105A),Toner Alternativo,Gneiss,Si,6.90,2,11.45,4.55,66.0
19902,GN-TOW1105ASC,Toner p/HP LaserJet 107A/135W -w1105A -1000 copias -SIN CHIP -black -Gneiss (GN-TOW1105ASC),Toner Alternativo,Gneiss,Si,6.76,2,11.22,4.46,66.0
16966,GN-TOCF279A,Toner p/HP LaserJet 79A/279A -CF279A -1000 copias -black -Gneiss (GN-TOCF279A),Toner Alternativo,Gneiss,Si,4.85,1,9.70,4.85,100.0
18890,GN-TOCE311U/351,Toner p/HP LaserJet Cp1025/Pro M275/100/M175 -1000 copias -cyan -Gneiss (GN-TOCE311U/351),Toner Alternativo,Gneiss,Si,5.76,1,11.52,5.76,100.0
16964,GN-TOCE313U/353,Toner p/HP LaserJet Cp1025/Pro M275/100/M175 -1000 copias -magenta -Gneiss (GN-TOCE313U/353),Toner Alternativo,Gneiss,Si,5.76,1,11.52,5.76,100.0
17562,GN-TOCE312U/352,Toner p/HP LaserJet Cp1025/Pro M275/100/M175 -1000 copias -yellow -Gneiss (GN-TOCE312U/352),Toner Alternativo,Gneiss,Si,5.77,1,11.54,5.77,100.0
16785,GN-TOCE310U/350,Toner p/HP LaserJet Cp1025/Pro M275/100/M175 -1200 copias -black -Gneiss (GN-TOCE310U/350),Toner Alternativo,Gneiss,Si,5.63,1,11.26,5.63,100.0
21932,GN-TOCF287A,Toner p/HP LaserJet Enterprise M506dn/M506x/M506n/M506dn/Ducker/Flow/MFP M527z/M527dn/M527f/M527c/M501dn -alto rendimiento -9000 paginas -black -Gneiss (GN-TOCF287A),Toner Alternativo,Gneiss,Si,13.03,2,21.63,8.60,66.0
22374,GN-TOCF219ASC,Toner p/HP LaserJet M102a/M102w/MFP M130a/M130fw/M130nw/M132a/M132fn/M132fp/M132fw/M132nw/M132snw -sin chip -drum -black -Gneiss (GN-TOCF219ASC),Toner Alternativo,Gneiss,Si,6.40,2,10.62,4.22,66.0
22750,GN-TOW136ASC,Toner p/HP LaserJet M209/M211/M233/M234/M236 -Sin Chip -black -Gneiss (GN-TOW136ASC),Toner Alternativo,Gneiss,Si,7.56,2,12.55,4.99,66.0
19706,GN-TOCF226A,Toner p/HP LaserJet M402DW/M426DW -CF226A -black -Gneiss (GN-TOCF226A),Toner Alternativo,Gneiss,Si,8.37,2,13.89,5.52,66.0
14846,GN-TOCE285A,Toner p/HP LaserJet P1100/P1102W/M1130/M1210 -CE285A -1600 copias -black -Gneiss (GN-TOCE285A),Toner Alternativo,Gneiss,Si,5.93,1,11.86,5.93,100.0
11615,GN-TOCE278A,Toner p/HP LaserJet P1606DN -2100 copias -Gneiss (GN-TOCE278A),Toner Alternativo,Gneiss,Si,5.20,1,10.40,5.20,100.0
7769,GN-TO505U,Toner p/HP LaserJet P2055DN/P2055X/5/P05N -CF280A/CE505A -2300 copias -Gneiss (GN-TO505U),Toner Alternativo,Gneiss,Si,7.31,2,12.13,4.82,66.0
23482,GN-TOCE505UX,Toner p/HP LaserJet PRO 400/M401A/M401D/M401N/M401DN/M401DW/M425DN/DW/P2030/P2035/P2035N/P2050/2055D/2055N/2055X/LBP6300DN/LBP6650DN/MF5870DNN -black -Gneiss (GN-TOCE505UX),Toner Alternativo,Gneiss,Si,9.80,2,16.27,6.47,66.0
23156,GN-TOCF510A,Toner p/HP LaserJet PRO M154/MFP M180/180n/M181/181fW -black -Gneiss (GN-TOCF510A),Toner Alternativo,Gneiss,Si,9.60,2,15.94,6.34,66.0
23196,GN-TOCF511A,Toner p/HP LaserJet PRO M154/MFP M180/180n/M181/181fW -cyan -Gneiss (GN-TOCF511A),Toner Alternativo,Gneiss,Si,8.13,2,13.50,5.37,66.0
23194,GN-TOCF513A,Toner p/HP LaserJet PRO M154/MFP M180/180n/M181/181fW -magenta -Gneiss (GN-TOCF513A),Toner Alternativo,Gneiss,Si,8.13,2,13.50,5.37,66.0
18678,GN-TOCF217ASC,Toner p/HP LaserJet Pro M102/MFP M130 -CF217A -1600 copias -SIN CHIP -black -Gneiss (GN-TOCF217ASC),Toner Alternativo,Gneiss,Si,4.84,1,9.68,4.84,100.0
17624,GN-TOCF217A,Toner p/HP LaserJet Pro M102/MFP M130 -CF217A -1600 copias -black -Gneiss (GN-TOCF217A),Toner Alternativo,Gneiss,Si,4.89,1,9.78,4.89,100.0
14178,GN-TOCF283A,Toner p/HP LaserJet Pro M125/M127FN/M127W/M201DW -1500 copias -black -Gneiss (GN-TOCF283A),Toner Alternativo,Gneiss,Si,4.91,1,9.82,4.91,100.0
22093,GN-TOCF248ASC,Toner p/HP LaserJet Pro M15/M16/M29/MFP M28 -SIN CHIP -black -Gneiss (GN-TOCF248ASC),Toner Alternativo,Gneiss,Si,5.52,1,11.04,5.52,100.0
19707,GN-TOCF226X,Toner p/HP LaserJet Pro M402/MFP M426 -CF226X -alto rendimiento -9000 paginas -black -Gneiss (GN-TOCF226X),Toner Alternativo,Gneiss,Si,12.25,2,20.34,8.09,66.0
18680,GN-TOCF230A,Toner p/HP Laserjet PRO M203/M227sdn -CF230A -1600 copias -black -Gneiss (GN-TOCF230A),Toner Alternativo,Gneiss,Si,5.14,1,10.28,5.14,100.0
18923,GN-TOCF248A,Toner p/HP Laserjet Pro M15W/M15A/MFP M2 -black -Gneiss (GN-TOCF248A),Toner Alternativo,Gneiss,Si,7.13,2,11.84,4.71,66.0
23844,GN-TOW1500A,Toner p/HP M111A / M111W / M141A / M141W -w1500A -black -Gneiss (GN-TOW1500A),Toner Alternativo,Gneiss,Si,16.23,3,22.72,6.49,40.0
23767,GN-TOW1500ASC,Toner p/HP M111A / M111W / M141A / M141W -w1500A -sin chip -black -Gneiss (GN-TOW1500ASC),Toner Alternativo,Gneiss,Si,8.12,2,13.48,5.36,66.0
16738,GN-TO2612A,Toner p/HP Serie 1010/1012/1015/1020 -Q2612A -2000 copias -Gneiss (GN-TO2612A),Toner Alternativo,Gneiss,Si,4.85,1,9.70,4.85,100.0
18677,GN-TOCF283X,Toner p/Hp Laserjet PRO M125nw/M127/M225dn/M201n -CF283X -2200 copias -black -Gneiss (GN-TOCF283X),Toner Alternativo,Gneiss,Si,7.05,2,11.70,4.65,66.0
23571,GN-TOCF258A,Toner p/Hp Laserjet PRO M404/M428 -CF258A -CON CHIP -black -Gneiss (GN-TOCF258A),Toner Alternativo,Gneiss,Si,24.31,3,34.03,9.72,40.0
19708,GN-TOCF258ASC,Toner p/Hp Laserjet PRO M404/M428 -CF258A -SIN CHIP -black -Gneiss (GN-TOCF258ASC),Toner Alternativo,Gneiss,Si,8.13,2,13.50,5.37,66.0
21711,GN-TOW1103A,Toner p/Neverstop 1000a/1000w/1200a/1200w -103A -black -Gneiss (GN-TOW1103A),Toner Alternativo,Gneiss,Si,3.76,1,7.52,3.76,100.0
23391,GN-TOPAN210,Toner p/Pantum PB210/211/P2500W/2500/P655 -back -Gneiss (GN-TOPAN210),Toner Alternativo,Gneiss,Si,9.75,2,16.19,6.44,66.0
23392,GN-TOPAN219,Toner p/Pantum PB219/P2509W/M6509/6559 -back -Gneiss (GN-TOPAN219),Toner Alternativo,Gneiss,Si,9.18,2,15.24,6.06,66.0
20263,GN-TOD111LNC,Toner p/Samsung M2020W/ 2020/ M2070W -MLT-D111L -1500 copias -Gneiss (GN-TOD111L) ** NUEVO CHIP **,Toner Alternativo,Gneiss,Si,7.61,2,12.63,5.02,66.0
18675,GN-TOD115L,Toner p/Samsung M2820DW/M2870FW/M2830DW/M2880FW -MLT-D115L -3000 copias -black -Gneiss (GN-TOD115L),Toner Alternativo,Gneiss,Si,11.70,2,19.42,7.72,66.0
10318,GN-TOML1610,Toner p/Samsung ML-1610/1615 - ML-1610D2 -2000 copias -black -Gneiss (GN-TOML1610),Toner Alternativo,Gneiss,Si,13.83,3,19.36,5.53,40.0
19263,GN-TOD108S,Toner p/Samsung ML-1640/1641/2241 -black -Gneiss (GN-TOD108S),Toner Alternativo,Gneiss,Si,11.14,2,18.49,7.35,66.0
11858,GN-TOD101S,Toner p/Samsung ML-2160/2165/2165W -MLT-D101S -1500 copias -Gneiss (GN-TOD101S),Toner Alternativo,Gneiss,Si,7.57,2,12.57,5.00,66.0
19716,GN-TOD203L,Toner p/Samsung ML-M4020ND/M4070FR/M4072FD/M3820/M3870FD/M4070F -black -Gneiss (GN-TOD203L),Toner Alternativo,Gneiss,Si,16.75,3,23.45,6.70,40.0
16353,GN-TOXE3020,Toner p/Xerox 3020/3025 -1500 copias -Gneiss (GN-TOXE3020),Toner Alternativo,Gneiss,Si,7.64,2,12.68,5.04,66.0
22376,GN-TOCF232ASC,Toner pHP Laserjet Pro M203dn M203dw/MFP M227sdn/M227d/M227fdn/M227fdw -SIN CHIP -drum -black -Gneiss (GN-TOCF232ASC),Toner Alternativo,Gneiss,Si,6.97,2,11.57,4.60,66.0
21930,GN-TOCF232A,Toner pHP Laserjet Pro M203dn M203dw/MFP M227sdn/M227d/M227fdn/M227fdw -drum -black -Gneiss (GN-TOCF232A),Toner Alternativo,Gneiss,Si,6.85,2,11.37,4.52,66.0
23544,CAR MP3 10,Transmisor de audio p/auto -wireless -bt 5.0 -FM 87.5MHz/108.0MHz -mp3 -slot micro sd y usb -display LCD -manos libres -Noganet (CAR MP3 10),Reproductor De Mp3 Mp4 Mp5,Noganet,Si,9.19,2,15.26,6.07,66.0
24574,TRAP0008,Trapeador c/Rociador integrado -giro 360° -limpieza en seco/humedo -microfibra -Gadnic G- Spray (TRAP0008),Bazar y Hogar,Gadnic,Si,16.17,3,22.64,6.47,40.0
7088,201030003,Ups 1200va -4 tomas + usb + tel + soft -autonomia 10-20min aprox. -black -Trv Neo 1200,Ups Y Estabilizadores,Trv,Si,162.14,4,194.57,32.43,20.0
14409,201030008,Ups 1500Va -4 tomas + usb + tel + soft -autonomia 10-20min aprox. -Trv Neo 1500,Ups Y Estabilizadores,Trv,Si,173.03,4,207.64,34.61,20.0
7089,201030004,Ups 2000Va -4 tomas + usb + tel + soft -autonomia 40min aprox. -Trv Neo 2000,Ups Y Estabilizadores,Trv,Si,223.21,4,267.85,44.64,20.0
14318,201030006,Ups 650Va -4 tomas + usb + soft -autonomia 10min aprox. -Trv Neo 650,Ups Y Estabilizadores,Trv,Si,60.26,4,72.31,12.05,20.0
14319,201030007,Ups 850Va -4 tomas + soft -autonomia 9min aprox. -Trv Neo 850,Ups Y Estabilizadores,Trv,Si,74.74,4,89.69,14.95,20.0
19774,201030010,Ups 850Va -4 tomas -autonomia 9-11min aprox. -bateria 12v 7.2Ah -sin soft -Trv Neo 850A,Ups Y Estabilizadores,Trv,Si,68.69,4,82.43,13.74,20.0
24453,BAR-16NW-A3,Varilla LED SMD2835 -1.2m -144 LEDs -14W -220V -luz blanca neutra -1260lm -Demasled (BAR-16NW-A3),Iluminacion,Demasled,Si,4.92,1,9.84,4.92,100.0
24454,BAR-16WW-A3,Varilla LED SMD2835 -1.2m -144 LEDs -14W -220V -luz calida -1260lm -Demasled (BAR-16WW-A3),Iluminacion,Demasled,Si,5.29,1,10.58,5.29,100.0
24455,BAR-18CW-A3,Varilla LED SMD2835 -1.5m -144 LEDs -15W -220V -luz blanca fria -1350lm -Demasled (BAR-18CW-A3),Iluminacion,Demasled,Si,5.97,1,11.94,5.97,100.0
24456,BAR-18NW-A3,Varilla LED SMD2835 -1.5m -144 LEDs -15W -220V -luz blanca neutra -1350lm -Demasled (BAR-18NW-A3),Iluminacion,Demasled,Si,5.69,1,11.38,5.69,100.0
24457,BAR-18WW-A3,Varilla LED SMD2835 -1.5m -144 LEDs -15W -220V -luz calida -1350lm -Demasled (BAR-18WW-A3),Iluminacion,Demasled,Si,6.13,1,12.26,6.13,100.0
23971,BAR-14WW-A3,Varilla LED SMD2835 -1m -144 LEDs -12W -220V -luz blanca calida -1080lm -Demasled (BAR-14WW-A3),Iluminacion,Demasled,Si,4.15,1,8.30,4.15,100.0
23969,BAR-14CW-A3,Varilla LED SMD2835 -1m -144 LEDs -12W -220V -luz blanca fria -1080lm -Demasled (BAR-14CW-A3),Iluminacion,Demasled,Si,4.63,1,9.26,4.63,100.0
23970,BAR-14NW-A2,Varilla LED SMD2835 -1m -144 LEDs -12W -220V -luz blanca neutra -1080lm -Demasled (BAR-14NW-A2),Iluminacion,Demasled,Si,4.44,1,8.88,4.44,100.0
23960,BAR-11CW-A3,Varilla LED SMD2835 -40cm -72 LEDs -6W -220V -luz blanca fria -540lm -Demasled (BAR-11CW-A3),Iluminacion,Demasled,Si,2.78,1,5.56,2.78,100.0
23961,BAR-11NW-A3,Varilla LED SMD2835 -40cm -72 LEDs -6W -220V -luz blanca neutra -540lm -Demasled (BAR-11NW-A33),Iluminacion,Demasled,Si,2.86,1,5.72,2.86,100.0
23962,BAR-11WW-A3,Varilla LED SMD2835 -40cm -72 LEDs -6W -220V -luz calida -540lm -Demasled (BAR-11WW-A3),Iluminacion,Demasled,Si,2.48,1,4.96,2.48,100.0
23963,BAR-12CW-A3,Varilla LED SMD2835 -50cm -72 LEDs -6.5W -220V -luz blanca fria -585lm -Demasled (BAR-12CW-A3),Iluminacion,Demasled,Si,3.13,1,6.26,3.13,100.0
23964,BAR-12NW-A3,Varilla LED SMD2835 -50cm -72 LEDs -6.5W -220V -luz blanca neutra -585lm -Demasled (BAR-12NW-A3),Iluminacion,Demasled,Si,2.87,1,5.74,2.87,100.0
23965,BAR-12WW-A3,Varilla LED SMD2835 -50cm -72 LEDs -6.5W -220V -luz calida -585lm -Demasled (BAR-12WW-A3),Iluminacion,Demasled,Si,2.72,1,5.44,2.72,100.0
23966,BAR-13CW-A3,Varilla LED SMD2835 -80cm -72 LEDs -7W -220V -luz blanca fria -630lm -Demasled (BAR-13CW-A3),Iluminacion,Demasled,Si,3.56,1,7.12,3.56,100.0
23967,BAR-13NW-A2,Varilla LED SMD2835 -80cm -72 LEDs -7W -220V -luz blanca neutra -630lm -Demasled (BAR-13NW-A2),Iluminacion,Demasled,Si,3.30,1,6.60,3.30,100.0
23968,BAR-13WW-A3,Varilla LED SMD2835 -80cm -72 LEDs -7W -220V -luz calida -630lm -Demasled (BAR-13WW-A3),Iluminacion,Demasled,Si,3.10,1,6.20,3.10,100.0
24441,VENTLUZ01,Ventilador de Techo -3 aspas retractiles -modo frio/calor -luz led -control remoto -white -Gadnic ClimaLed (VENTLUZ01),Electrodomesticos,Gadnic,Si,143.72,4,172.46,28.74,20.0
21658,960-001257,Web Cam -Full HD 1080p -60fps (720p) -usb cable 1.5mts -plegable -c/doble microfono -black -Logitech HD PRO C920s (960-001257),Camaras Web,Logitech,Si,90.54,4,108.65,18.11,20.0
21164,960-001087,Web Cam -Full HD 1080p -60fps (720p) -usb cable 1.5mts -plegable -slim -c/microfono -c/tripode -black -Logitech C922 Pro Stream (960-001087),Camaras Web,Logitech,Si,102.02,4,122.42,20.40,20.0
24401,A18,Wireless-AC Range Extender -1×RJ45 10/100 Mbps -dual band 2.4/5GHz (300/867Mbps) -2 antenas 2dBi -AP mode -white -Tenda AC1200 (A18),Conectividad Routers,Tenda,Si,29.49,3,41.29,11.80,40.0
21605,MW300RE,Wireless-AC Range Extender -2.4GHz -300Mbps -3 antenas -Tp-Link (Mercusys) (MW300RE),Conectividad Routers,Tp-Link (Mercusys),Si,12.11,2,20.10,7.99,66.0
17080,RE200,Wireless-AC Range Extender AC750 -dual band 2.4/5 GHz -300Mbps/433Mbps -Tp-Link (RE200),Conectividad Routers,TP-Link,Si,22.55,3,31.57,9.02,40.0
21712,ARCHER T4U PLUS,Wireless-AC USB 3.0 -400/867Mbps -dual band 2.4/5.8GHz -AC1300 -2 antenas 5dbi MU-MIMO -TP-Link (ARCHER T4U PLUS),Conectividad Placas De Red,TP-Link,Si,24.22,3,33.91,9.69,40.0
23018,MR50G,Wireless-AC router 1 port Gigabit WAN + 2 ports Gigabit LAN -600/1300Mbps -dual band 2.4/5GHz -6 antenas high-gain -MU-MIMO -WPS -Tp-Link (Mercusys) AC1900 (MR50G),Conectividad Routers,Tp-Link (Mercusys),Si,34.41,4,41.29,6.88,20.0
24411,AC10 v3,Wireless-AC router 1 port Gigabit WAN + 3 ports LAN -300/867Mbps -dual band 2.4/5GHz -MU-MIMO -4 antenas 6dBi -black -Tenda AC1200 (AC10 v3.0),Conectividad Routers,Tenda,Si,23.71,3,33.19,9.48,40.0
24408,AC6,Wireless-AC router 1 port WAN + 3 ports LAN -300/867Mbps -dual band 2.4/5GHz -4 antenas 6dBi -MU-MIMO -Beamforming -black -Tenda AC1200 (AC6 v5.0),Conectividad Routers,Tenda,Si,19.43,3,27.20,7.77,40.0
22390,MR20,Wireless-AC router 2 ports lan + 1 wan -300/433Mbps -dual band 2.4/5 GHz -2 antenas -TP-Link (Mercusys) AC750 (MR20),Conectividad Routers,Tp-Link (Mercusys),Si,18.38,3,25.73,7.35,40.0
23667,AC5,Wireless-AC router 3 ports LAN + 1 WAN -300/867Mbps -dual band 2.4/5GHz -MU-MIMO -4 antenas 6dBi -Tenda AC5 v3.0 AC1200 (AC5),Conectividad Routers,Tenda,Si,19.43,3,27.20,7.77,40.0
19383,ARCHER C6,Wireless-AC router 4 port -300/867Mbps -dual band MU-MIMO -4 antenas externas + 1 interna - Ver 2.0- AC1200 -Tp-Link (ARCHER C6),Conectividad Routers,TP-Link,Si,36.54,4,43.85,7.31,20.0
